Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664128956.8679388,0,64957,0,GPS1_Frame,42.31307666666667,-71.09734166666667,52.1,327153.48946092743,4686667.8764152145,19,T
1664128957.8676147,0,64958,0,GPS1_Frame,42.31307666666667,-71.09734166666667,51.9,327153.48946092743,4686667.8764152145,19,T
1664128958.886524,0,64959,0,GPS1_Frame,42.31307666666667,-71.09733833333333,51.6,327153.7641799052,4686667.86964251,19,T
1664128959.8679311,0,64960,0,GPS1_Frame,42.31307666666667,-71.097335,51.2,327154.0388988828,4686667.862869816,19,T
1664128960.8676052,0,64961,0,GPS1_Frame,42.313075,-71.09733666666666,51.0,327153.8969768296,4686667.681186114,19,T
1664128961.8680182,0,64962,0,GPS1_Frame,42.313075,-71.09733666666666,50.9,327153.8969768296,4686667.681186114,19,T
1664128962.8702245,0,64963,0,GPS1_Frame,42.313075,-71.09733666666666,51.0,327153.8969768296,4686667.681186114,19,T
1664128963.8679745,0,64964,0,GPS1_Frame,42.313075,-71.09733666666666,51.0,327153.8969768296,4686667.681186114,19,T
1664128964.8674657,0,64965,0,GPS1_Frame,42.313075,-71.09733666666666,51.0,327153.8969768296,4686667.681186114,19,T
1664128965.886569,0,64966,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128966.86776,0,64967,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128967.867477,0,64968,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128968.8688529,0,64969,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128969.8666728,0,64970,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128970.8674912,0,64971,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128971.8677707,0,64972,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128972.8681426,0,64973,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128973.8673747,0,64974,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128974.8874261,0,64975,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128975.885267,0,64976,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128976.8677595,0,64977,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128977.868862,0,64978,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128978.8687055,0,64979,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128979.8683887,0,64980,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128980.8686347,0,64981,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128981.8688455,0,64982,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128982.8681836,0,64983,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
1664128983.8689036,0,64984,0,GPS1_Frame,42.313075,-71.09733833333333,51.0,327153.7596173382,4686667.684572463,19,T
